"subject_id","story","strategy","generous_status_second","response","likert_rating"
"820e345ff1339c03405aadc67d639a90","weekend","alternating","equal","satisfied",6
"820e345ff1339c03405aadc67d639a90","fundraising","repeating","higher","annoyed",2
"820e345ff1339c03405aadc67d639a90","fundraising","repeating","higher","satisfied",1
"820e345ff1339c03405aadc67d639a90","groceries","alternating","higher","annoyed",1
"820e345ff1339c03405aadc67d639a90","groceries","alternating","higher","satisfied",7
"820e345ff1339c03405aadc67d639a90","architects","alternating","just_met","annoyed",1
"820e345ff1339c03405aadc67d639a90","architects","alternating","just_met","satisfied",7
"820e345ff1339c03405aadc67d639a90","feedback","repeating","higher","annoyed",1
"820e345ff1339c03405aadc67d639a90","feedback","repeating","higher","satisfied",5
"820e345ff1339c03405aadc67d639a90","restaurant","repeating","just_met","annoyed",1
"820e345ff1339c03405aadc67d639a90","restaurant","repeating","just_met","satisfied",7
"820e345ff1339c03405aadc67d639a90","housemates","repeating","just_met","annoyed",1
"820e345ff1339c03405aadc67d639a90","housemates","repeating","just_met","satisfied",7
"1ee5b099575294eba944ccec3bafcc91","fundraising","repeating","equal","annoyed",3
"1ee5b099575294eba944ccec3bafcc91","fundraising","repeating","equal","satisfied",2
"1ee5b099575294eba944ccec3bafcc91","gifts","alternating","higher","annoyed",1
"1ee5b099575294eba944ccec3bafcc91","gifts","alternating","higher","satisfied",7
"1ee5b099575294eba944ccec3bafcc91","restaurant","alternating","higher","annoyed",1
"1ee5b099575294eba944ccec3bafcc91","restaurant","alternating","higher","satisfied",7
"1ee5b099575294eba944ccec3bafcc91","family meals","alternating","just_met","annoyed",1
"1ee5b099575294eba944ccec3bafcc91","family meals","alternating","just_met","satisfied",7
"1ee5b099575294eba944ccec3bafcc91","concerts","repeating","lower","annoyed",7
"1ee5b099575294eba944ccec3bafcc91","concerts","repeating","lower","satisfied",1
"1ee5b099575294eba944ccec3bafcc91","group project","repeating","higher","annoyed",2
"1ee5b099575294eba944ccec3bafcc91","group project","repeating","higher","satisfied",3
"1ee5b099575294eba944ccec3bafcc91","police","alternating","lower","annoyed",1
"1ee5b099575294eba944ccec3bafcc91","police","alternating","lower","satisfied",7
"1ee5b099575294eba944ccec3bafcc91","feedback","alternating","equal","annoyed",1
"1ee5b099575294eba944ccec3bafcc91","feedback","alternating","equal","satisfied",7
"1ee5b099575294eba944ccec3bafcc91","housemates","repeating","just_met","annoyed",1
"1ee5b099575294eba944ccec3bafcc91","housemates","repeating","just_met","satisfied",7
"1ee5b099575294eba944ccec3bafcc91","scheduling","repeating","higher","annoyed",1
"1ee5b099575294eba944ccec3bafcc91","scheduling","repeating","higher","satisfied",7
"1ee5b099575294eba944ccec3bafcc91","architects","repeating","equal","annoyed",1
"1ee5b099575294eba944ccec3bafcc91","architects","repeating","equal","satisfied",7
"1ee5b099575294eba944ccec3bafcc91","coffee","alternating","just_met","annoyed",1
"1ee5b099575294eba944ccec3bafcc91","coffee","alternating","just_met","satisfied",7
"1ee5b099575294eba944ccec3bafcc91","babysitting","alternating","equal","annoyed",1
"1ee5b099575294eba944ccec3bafcc91","babysitting","alternating","equal","satisfied",7
"1ee5b099575294eba944ccec3bafcc91","meeting prep","alternating","lower","annoyed",1
"1ee5b099575294eba944ccec3bafcc91","meeting prep","alternating","lower","satisfied",7
"1ee5b099575294eba944ccec3bafcc91","weekend","repeating","just_met","annoyed",1
"1ee5b099575294eba944ccec3bafcc91","weekend","repeating","just_met","satisfied",7
"1ee5b099575294eba944ccec3bafcc91","groceries","repeating","lower","annoyed",1
"1ee5b099575294eba944ccec3bafcc91","groceries","repeating","lower","satisfied",7
"2200d036c58488ef7944ab910eadc37f","meeting prep","repeating","lower","annoyed",4
"2200d036c58488ef7944ab910eadc37f","meeting prep","repeating","lower","satisfied",2
"2200d036c58488ef7944ab910eadc37f","gifts","alternating","higher","annoyed",1
"2200d036c58488ef7944ab910eadc37f","gifts","alternating","higher","satisfied",7
"2200d036c58488ef7944ab910eadc37f","housemates","repeating","equal","annoyed",1
"2200d036c58488ef7944ab910eadc37f","housemates","repeating","equal","satisfied",7
"2200d036c58488ef7944ab910eadc37f","coffee","repeating","just_met","annoyed",1
"2200d036c58488ef7944ab910eadc37f","coffee","repeating","just_met","satisfied",6
"2200d036c58488ef7944ab910eadc37f","group project","repeating","equal","annoyed",7
"2200d036c58488ef7944ab910eadc37f","group project","repeating","equal","satisfied",1
"2200d036c58488ef7944ab910eadc37f","family meals","alternating","higher","annoyed",1
"2200d036c58488ef7944ab910eadc37f","family meals","alternating","higher","satisfied",7
"2200d036c58488ef7944ab910eadc37f","feedback","alternating","equal","annoyed",1
"2200d036c58488ef7944ab910eadc37f","feedback","alternating","equal","satisfied",7
"2200d036c58488ef7944ab910eadc37f","groceries","repeating","higher","annoyed",1
"2200d036c58488ef7944ab910eadc37f","groceries","repeating","higher","satisfied",7
"2200d036c58488ef7944ab910eadc37f","weekend","alternating","lower","annoyed",1
"2200d036c58488ef7944ab910eadc37f","weekend","alternating","lower","satisfied",7
"2200d036c58488ef7944ab910eadc37f","police","alternating","equal","annoyed",1
"2200d036c58488ef7944ab910eadc37f","police","alternating","equal","satisfied",7
"2200d036c58488ef7944ab910eadc37f","scheduling","alternating","just_met","annoyed",1
"2200d036c58488ef7944ab910eadc37f","scheduling","alternating","just_met","satisfied",7
"2200d036c58488ef7944ab910eadc37f","fundraising","repeating","just_met","annoyed",3
"2200d036c58488ef7944ab910eadc37f","fundraising","repeating","just_met","satisfied",4
"2200d036c58488ef7944ab910eadc37f","babysitting","alternating","just_met","annoyed",1
"2200d036c58488ef7944ab910eadc37f","babysitting","alternating","just_met","satisfied",7
"2200d036c58488ef7944ab910eadc37f","architects","repeating","higher","annoyed",5
"2200d036c58488ef7944ab910eadc37f","architects","repeating","higher","satisfied",1
"2200d036c58488ef7944ab910eadc37f","concerts","alternating","lower","annoyed",1
"2200d036c58488ef7944ab910eadc37f","concerts","alternating","lower","satisfied",7
"2200d036c58488ef7944ab910eadc37f","restaurant","repeating","lower","annoyed",1
"2200d036c58488ef7944ab910eadc37f","restaurant","repeating","lower","satisfied",7
"22ff9f5caae0741a79638d9718f8c122","group project","repeating","just_met","annoyed",1
"22ff9f5caae0741a79638d9718f8c122","group project","repeating","just_met","satisfied",6
"22ff9f5caae0741a79638d9718f8c122","family meals","alternating","lower","annoyed",1
"22ff9f5caae0741a79638d9718f8c122","family meals","alternating","lower","satisfied",7
"22ff9f5caae0741a79638d9718f8c122","gifts","alternating","lower","annoyed",1
"22ff9f5caae0741a79638d9718f8c122","gifts","alternating","lower","satisfied",7
"22ff9f5caae0741a79638d9718f8c122","scheduling","repeating","equal","annoyed",1
"22ff9f5caae0741a79638d9718f8c122","scheduling","repeating","equal","satisfied",6
"22ff9f5caae0741a79638d9718f8c122","groceries","repeating","lower","annoyed",1
"22ff9f5caae0741a79638d9718f8c122","groceries","repeating","lower","satisfied",7
"22ff9f5caae0741a79638d9718f8c122","concerts","repeating","higher","annoyed",1
"22ff9f5caae0741a79638d9718f8c122","concerts","repeating","higher","satisfied",5
"22ff9f5caae0741a79638d9718f8c122","coffee","alternating","equal","annoyed",1
"22ff9f5caae0741a79638d9718f8c122","coffee","alternating","equal","satisfied",7
"22ff9f5caae0741a79638d9718f8c122","fundraising","alternating","equal","annoyed",1
"22ff9f5caae0741a79638d9718f8c122","fundraising","alternating","equal","satisfied",7
"22ff9f5caae0741a79638d9718f8c122","police","alternating","just_met","annoyed",1
"22ff9f5caae0741a79638d9718f8c122","police","alternating","just_met","satisfied",7
"22ff9f5caae0741a79638d9718f8c122","housemates","repeating","just_met","annoyed",1
"22ff9f5caae0741a79638d9718f8c122","housemates","repeating","just_met","satisfied",6
"22ff9f5caae0741a79638d9718f8c122","babysitting","repeating","equal","annoyed",1
"22ff9f5caae0741a79638d9718f8c122","babysitting","repeating","equal","satisfied",7
"22ff9f5caae0741a79638d9718f8c122","weekend","repeating","higher","annoyed",1
"22ff9f5caae0741a79638d9718f8c122","weekend","repeating","higher","satisfied",7
"22ff9f5caae0741a79638d9718f8c122","meeting prep","alternating","higher","annoyed",1
"22ff9f5caae0741a79638d9718f8c122","meeting prep","alternating","higher","satisfied",6
"22ff9f5caae0741a79638d9718f8c122","restaurant","alternating","higher","annoyed",1
"22ff9f5caae0741a79638d9718f8c122","restaurant","alternating","higher","satisfied",7
"22ff9f5caae0741a79638d9718f8c122","feedback","alternating","just_met","annoyed",1
"22ff9f5caae0741a79638d9718f8c122","feedback","alternating","just_met","satisfied",6
"22ff9f5caae0741a79638d9718f8c122","architects","repeating","lower","annoyed",2
"22ff9f5caae0741a79638d9718f8c122","architects","repeating","lower","satisfied",5
"13fa06184ab8ac8bbbee0c633855e2dd","police","repeating","higher","annoyed",1
"13fa06184ab8ac8bbbee0c633855e2dd","police","repeating","higher","satisfied",7
"13fa06184ab8ac8bbbee0c633855e2dd","weekend","alternating","equal","annoyed",1
"13fa06184ab8ac8bbbee0c633855e2dd","weekend","alternating","equal","satisfied",6
"13fa06184ab8ac8bbbee0c633855e2dd","feedback","alternating","just_met","annoyed",1
"13fa06184ab8ac8bbbee0c633855e2dd","feedback","alternating","just_met","satisfied",6
"13fa06184ab8ac8bbbee0c633855e2dd","babysitting","alternating","just_met","annoyed",1
"13fa06184ab8ac8bbbee0c633855e2dd","babysitting","alternating","just_met","satisfied",5
"13fa06184ab8ac8bbbee0c633855e2dd","groceries","alternating","higher","annoyed",1
"13fa06184ab8ac8bbbee0c633855e2dd","groceries","alternating","higher","satisfied",7
"13fa06184ab8ac8bbbee0c633855e2dd","architects","repeating","just_met","annoyed",3
"13fa06184ab8ac8bbbee0c633855e2dd","architects","repeating","just_met","satisfied",2
"13fa06184ab8ac8bbbee0c633855e2dd","restaurant","alternating","lower","annoyed",1
"13fa06184ab8ac8bbbee0c633855e2dd","restaurant","alternating","lower","satisfied",6
"13fa06184ab8ac8bbbee0c633855e2dd","scheduling","repeating","lower","annoyed",NA
"13fa06184ab8ac8bbbee0c633855e2dd","scheduling","repeating","lower","satisfied",7
"13fa06184ab8ac8bbbee0c633855e2dd","coffee","repeating","equal","annoyed",1
"13fa06184ab8ac8bbbee0c633855e2dd","coffee","repeating","equal","satisfied",5
"13fa06184ab8ac8bbbee0c633855e2dd","concerts","alternating","higher","annoyed",1
"13fa06184ab8ac8bbbee0c633855e2dd","concerts","alternating","higher","satisfied",6
"13fa06184ab8ac8bbbee0c633855e2dd","meeting prep","repeating","higher","annoyed",1
"13fa06184ab8ac8bbbee0c633855e2dd","meeting prep","repeating","higher","satisfied",5
"13fa06184ab8ac8bbbee0c633855e2dd","housemates","alternating","equal","annoyed",1
"13fa06184ab8ac8bbbee0c633855e2dd","housemates","alternating","equal","satisfied",6
"13fa06184ab8ac8bbbee0c633855e2dd","family meals","repeating","equal","annoyed",1
"13fa06184ab8ac8bbbee0c633855e2dd","family meals","repeating","equal","satisfied",7
"13fa06184ab8ac8bbbee0c633855e2dd","fundraising","repeating","just_met","annoyed",3
"13fa06184ab8ac8bbbee0c633855e2dd","fundraising","repeating","just_met","satisfied",NA
"13fa06184ab8ac8bbbee0c633855e2dd","gifts","alternating","lower","annoyed",1
"13fa06184ab8ac8bbbee0c633855e2dd","gifts","alternating","lower","satisfied",5
"13fa06184ab8ac8bbbee0c633855e2dd","group project","repeating","lower","annoyed",3
"13fa06184ab8ac8bbbee0c633855e2dd","group project","repeating","lower","satisfied",1
"e0107685ff5504fcd547953f6fe3805f","housemates","alternating","equal","annoyed",1
"e0107685ff5504fcd547953f6fe3805f","housemates","alternating","equal","satisfied",7
"e0107685ff5504fcd547953f6fe3805f","group project","alternating","equal","annoyed",1
"e0107685ff5504fcd547953f6fe3805f","group project","alternating","equal","satisfied",7
"e0107685ff5504fcd547953f6fe3805f","concerts","repeating","lower","annoyed",1
"e0107685ff5504fcd547953f6fe3805f","concerts","repeating","lower","satisfied",7
"e0107685ff5504fcd547953f6fe3805f","feedback","repeating","equal","annoyed",1
"e0107685ff5504fcd547953f6fe3805f","feedback","repeating","equal","satisfied",7
"e0107685ff5504fcd547953f6fe3805f","coffee","alternating","just_met","annoyed",1
"e0107685ff5504fcd547953f6fe3805f","coffee","alternating","just_met","satisfied",7
"e0107685ff5504fcd547953f6fe3805f","babysitting","repeating","just_met","annoyed",2
"e0107685ff5504fcd547953f6fe3805f","babysitting","repeating","just_met","satisfied",1
"e0107685ff5504fcd547953f6fe3805f","scheduling","repeating","just_met","annoyed",1
"e0107685ff5504fcd547953f6fe3805f","scheduling","repeating","just_met","satisfied",7
"e0107685ff5504fcd547953f6fe3805f","meeting prep","alternating","lower","annoyed",1
"e0107685ff5504fcd547953f6fe3805f","meeting prep","alternating","lower","satisfied",7
"e0107685ff5504fcd547953f6fe3805f","groceries","alternating","higher","annoyed",1
"e0107685ff5504fcd547953f6fe3805f","groceries","alternating","higher","satisfied",7
"e0107685ff5504fcd547953f6fe3805f","fundraising","alternating","just_met","annoyed",1
"e0107685ff5504fcd547953f6fe3805f","fundraising","alternating","just_met","satisfied",7
"e0107685ff5504fcd547953f6fe3805f","gifts","repeating","higher","annoyed",2
"e0107685ff5504fcd547953f6fe3805f","gifts","repeating","higher","satisfied",2
"e0107685ff5504fcd547953f6fe3805f","police","repeating","equal","annoyed",1
"e0107685ff5504fcd547953f6fe3805f","police","repeating","equal","satisfied",7
"e0107685ff5504fcd547953f6fe3805f","architects","alternating","higher","annoyed",1
"e0107685ff5504fcd547953f6fe3805f","architects","alternating","higher","satisfied",7
"e0107685ff5504fcd547953f6fe3805f","family meals","repeating","higher","annoyed",1
"e0107685ff5504fcd547953f6fe3805f","family meals","repeating","higher","satisfied",7
"e0107685ff5504fcd547953f6fe3805f","weekend","repeating","lower","annoyed",1
"e0107685ff5504fcd547953f6fe3805f","weekend","repeating","lower","satisfied",7
"e0107685ff5504fcd547953f6fe3805f","restaurant","alternating","lower","annoyed",1
"e0107685ff5504fcd547953f6fe3805f","restaurant","alternating","lower","satisfied",7
"e8c53f169eb6b0c7e54e2a711a3dabb2","architects","repeating","lower","annoyed",3
"e8c53f169eb6b0c7e54e2a711a3dabb2","architects","repeating","lower","satisfied",4
"e8c53f169eb6b0c7e54e2a711a3dabb2","meeting prep","alternating","equal","annoyed",1
"e8c53f169eb6b0c7e54e2a711a3dabb2","meeting prep","alternating","equal","satisfied",7
"e8c53f169eb6b0c7e54e2a711a3dabb2","weekend","repeating","higher","annoyed",1
"e8c53f169eb6b0c7e54e2a711a3dabb2","weekend","repeating","higher","satisfied",7
"e8c53f169eb6b0c7e54e2a711a3dabb2","fundraising","repeating","just_met","annoyed",1
"e8c53f169eb6b0c7e54e2a711a3dabb2","fundraising","repeating","just_met","satisfied",7
"e8c53f169eb6b0c7e54e2a711a3dabb2","police","repeating","higher","annoyed",1
"e8c53f169eb6b0c7e54e2a711a3dabb2","police","repeating","higher","satisfied",7
"e8c53f169eb6b0c7e54e2a711a3dabb2","restaurant","alternating","lower","annoyed",1
"e8c53f169eb6b0c7e54e2a711a3dabb2","restaurant","alternating","lower","satisfied",7
"e8c53f169eb6b0c7e54e2a711a3dabb2","groceries","alternating","just_met","annoyed",1
"e8c53f169eb6b0c7e54e2a711a3dabb2","groceries","alternating","just_met","satisfied",7
"e8c53f169eb6b0c7e54e2a711a3dabb2","babysitting","repeating","lower","annoyed",1
"e8c53f169eb6b0c7e54e2a711a3dabb2","babysitting","repeating","lower","satisfied",7
"e8c53f169eb6b0c7e54e2a711a3dabb2","gifts","alternating","equal","annoyed",1
"e8c53f169eb6b0c7e54e2a711a3dabb2","gifts","alternating","equal","satisfied",7
"e8c53f169eb6b0c7e54e2a711a3dabb2","concerts","repeating","equal","annoyed",2
"e8c53f169eb6b0c7e54e2a711a3dabb2","concerts","repeating","equal","satisfied",5
"e8c53f169eb6b0c7e54e2a711a3dabb2","group project","alternating","higher","annoyed",1
"e8c53f169eb6b0c7e54e2a711a3dabb2","group project","alternating","higher","satisfied",6
"e8c53f169eb6b0c7e54e2a711a3dabb2","housemates","alternating","lower","annoyed",1
"e8c53f169eb6b0c7e54e2a711a3dabb2","housemates","alternating","lower","satisfied",6
"e8c53f169eb6b0c7e54e2a711a3dabb2","scheduling","repeating","equal","annoyed",1
"e8c53f169eb6b0c7e54e2a711a3dabb2","scheduling","repeating","equal","satisfied",7
"e8c53f169eb6b0c7e54e2a711a3dabb2","feedback","repeating","just_met","annoyed",1
"e8c53f169eb6b0c7e54e2a711a3dabb2","feedback","repeating","just_met","satisfied",6
"e8c53f169eb6b0c7e54e2a711a3dabb2","family meals","alternating","just_met","annoyed",1
"e8c53f169eb6b0c7e54e2a711a3dabb2","family meals","alternating","just_met","satisfied",6
"e8c53f169eb6b0c7e54e2a711a3dabb2","coffee","alternating","higher","annoyed",1
"e8c53f169eb6b0c7e54e2a711a3dabb2","coffee","alternating","higher","satisfied",6
